year,week,area,waste_type,net_weight_kg
2015.0,33,Boralesgamuwa UC,MSW,436690.0
2015.0,33,Dehiwala MC,MSW,415010.0
2015.0,33,Homagama PS,MSW,129800.0
2015.0,33,Moratuwa MC,Bulky Waste,39700.0
2015.0,33,Moratuwa MC,Industrial Waste,45620.0
2015.0,33,Moratuwa MC,Indutrial Sludge Waste,7920.0
2015.0,33,Moratuwa MC,MSW,283820.0
2015.0,33,Moratuwa MC,Sanitary Waste,1180.0
2015.0,33,Moratuwa MC,Slaghter House Waste,6380.0
2015.0,33,Moratuwa MC,Soil With Waste,4330.0
2015.0,33,Moratuwa MC,Sorted Organic Waste,395400.0
2015.0,36,Boralesgamuwa UC,MSW,230310.0
2015.0,36,Dehiwala MC,MSW,894350.0
2015.0,36,Homagama PS,MSW,201260.0
2015.0,36,Moratuwa MC,Bulky Waste,29030.0
2015.0,36,Moratuwa MC,C&D Waste,2470.0
2015.0,36,Moratuwa MC,Industrial Waste,13060.0
2015.0,36,Moratuwa MC,Indutrial Sludge Waste,3870.0
2015.0,36,Moratuwa MC,MSW,278130.0
2015.0,36,Moratuwa MC,Sanitary Waste,1870.0
2015.0,36,Moratuwa MC,Slaghter House Waste,6670.0
2015.0,36,Moratuwa MC,Soil With Waste,4310.0
2015.0,36,Moratuwa MC,Sorted Organic Waste,203950.0
2015.0,37,Boralesgamuwa UC,MSW,216900.0
2015.0,37,Dehiwala MC,MSW,887780.0
2015.0,37,Homagama PS,MSW,170730.0
2015.0,37,Homagama PS,Sorted Organic Waste,2090.0
2015.0,37,Moratuwa MC,Bulky Waste,23010.0
2015.0,37,Moratuwa MC,Industrial Waste,16850.0
2015.0,37,Moratuwa MC,Indutrial Sludge Waste,2800.0
2015.0,37,Moratuwa MC,MSW,202890.0
2015.0,37,Moratuwa MC,Sanitary Waste,930.0
2015.0,37,Moratuwa MC,Slaghter House Waste,8480.0
2015.0,37,Moratuwa MC,Soil With Waste,15010.0
2015.0,37,Moratuwa MC,Sorted Organic Waste,219080.0
2015.0,40,Boralesgamuwa UC,MSW,41580.0
2015.0,40,Dehiwala MC,MSW,503670.0
2015.0,40,Homagama PS,MSW,88510.0
2015.0,40,Moratuwa MC,Bulky Waste,8210.0
2015.0,40,Moratuwa MC,C&D Waste,2010.0
2015.0,40,Moratuwa MC,Industrial Waste,11570.0
2015.0,40,Moratuwa MC,MSW,53920.0
2015.0,40,Moratuwa MC,Slaghter House Waste,4340.0
2015.0,40,Moratuwa MC,Soil With Waste,13490.0
2015.0,40,Moratuwa MC,Sorted Organic Waste,57950.0
2015.0,41,Boralesgamuwa UC,MSW,111390.0
2015.0,41,Dehiwala MC,MSW,835930.0
2015.0,41,Homagama PS,MSW,142940.0
2015.0,41,Moratuwa MC,Bulky Waste,19980.0
2015.0,41,Moratuwa MC,C&D Waste,1450.0
2015.0,41,Moratuwa MC,Industrial Waste,10790.0
2015.0,41,Moratuwa MC,MSW,241480.0
2015.0,41,Moratuwa MC,Sanitary Waste,910.0
2015.0,41,Moratuwa MC,Slaghter House Waste,4480.0
2015.0,41,Moratuwa MC,Sorted Organic Waste,90280.0
2015.0,42,Boralesgamuwa UC,MSW,40690.0
2015.0,42,Dehiwala MC,MSW,161730.0
2015.0,42,Homagama PS,MSW,35480.0
2015.0,42,Moratuwa MC,Bulky Waste,8990.0
2015.0,42,Moratuwa MC,Industrial Waste,8540.0
2015.0,42,Moratuwa MC,Indutrial Sludge Waste,980.0
2015.0,42,Moratuwa MC,MSW,52170.0
2015.0,42,Moratuwa MC,Slaghter House Waste,3050.0
2015.0,42,Moratuwa MC,Sorted Organic Waste,32520.0
2015.0,44,Boralesgamuwa UC,MSW,21820.0
2015.0,44,Dehiwala MC,MSW,98830.0
2015.0,44,Homagama PS,MSW,32680.0
2015.0,44,Moratuwa MC,Bulky Waste,5770.0
2015.0,44,Moratuwa MC,MSW,123220.0
2015.0,44,Moratuwa MC,Slaghter House Waste,1410.0
2015.0,45,Boralesgamuwa UC,MSW,223560.0
2015.0,45,Dehiwala MC,MSW,910250.0
2015.0,45,Homagama PS,MSW,236320.0
2015.0,45,Moratuwa MC,Bulky Waste,64130.0
2015.0,45,Moratuwa MC,C&D Waste,5080.0
2015.0,45,Moratuwa MC,Industrial Waste,26020.0
2015.0,45,Moratuwa MC,MSW,424620.0
2015.0,45,Moratuwa MC,Polythyne & Regiform,1920.0
2015.0,45,Moratuwa MC,Sanitary Waste,2230.0
2015.0,45,Moratuwa MC,Slaghter House Waste,7200.0
2015.0,45,Moratuwa MC,Soil,5980.0
2015.0,45,Moratuwa MC,Soil With Waste,10700.0
2015.0,45,Moratuwa MC,Sorted Organic Waste,215270.0
2015.0,46,Boralesgamuwa UC,MSW,139600.0
2015.0,46,Dehiwala MC,MSW,531590.0
2015.0,46,Homagama PS,MSW,131230.0
2015.0,46,Moratuwa MC,Bulky Waste,25300.0
2015.0,46,Moratuwa MC,Industrial Waste,22370.0
2015.0,46,Moratuwa MC,MSW,93920.0
2015.0,46,Moratuwa MC,Sanitary Waste,1180.0
2015.0,46,Moratuwa MC,Slaghter House Waste,4480.0
2015.0,46,Moratuwa MC,Soil With Waste,19270.0
2015.0,46,Moratuwa MC,Sorted Organic Waste,175640.0
2015.0,49,Boralesgamuwa UC,MSW,184630.0
2015.0,49,Dehiwala MC,MSW,834450.0
2015.0,49,Homagama PS,MSW,174790.0
2015.0,49,Moratuwa MC,Bulky Waste,30720.0
2015.0,49,Moratuwa MC,C&D Waste,3160.0
2015.0,49,Moratuwa MC,Industrial Waste,21980.0
2015.0,49,Moratuwa MC,MSW,292450.0
2015.0,49,Moratuwa MC,Sanitary Waste,910.0
2015.0,49,Moratuwa MC,Slaghter House Waste,6650.0
2015.0,49,Moratuwa MC,Soil With Waste,11590.0
2015.0,49,Moratuwa MC,Sorted Organic Waste,161020.0
2015.0,50,Boralesgamuwa UC,MSW,208690.0
2015.0,50,Dehiwala MC,MSW,849240.0
2015.0,50,Homagama PS,MSW,182750.0
2015.0,50,Moratuwa MC,Bulky Waste,26700.0
2015.0,50,Moratuwa MC,Industrial Waste,36430.0
2015.0,50,Moratuwa MC,MSW,283920.0
2015.0,50,Moratuwa MC,Sanitary Waste,1370.0
2015.0,50,Moratuwa MC,Slaghter House Waste,7840.0
2015.0,50,Moratuwa MC,Soil With Waste,2930.0
2015.0,50,Moratuwa MC,Sorted Organic Waste,192660.0
2016.0,1,Boralesgamuwa UC,MSW,234970.0
2016.0,1,Homagama PS,Industrial Waste,10430.0
2016.0,1,Homagama PS,MSW,192120.0
2016.0,1,Homagama PS,Slaghter House Waste,2470.0
2016.0,1,Homagama PS,Sorted Organic Waste,18340.0
2016.0,1,Moratuwa MC,Bulky Waste,35320.0
2016.0,1,Moratuwa MC,Industrial Waste,56570.0
2016.0,1,Moratuwa MC,MSW,255520.0
2016.0,1,Moratuwa MC,Sanitary Waste,2060.0
2016.0,1,Moratuwa MC,Slaghter House Waste,9210.0
2016.0,1,Moratuwa MC,Soil With Waste,15480.0
2016.0,1,Moratuwa MC,Sorted Organic Waste,218770.0
2016.0,2,Boralesgamuwa UC,MSW,65450.0
2016.0,2,Homagama PS,MSW,42290.0
2016.0,2,Homagama PS,Sorted Organic Waste,8380.0
2016.0,2,Moratuwa MC,Bulky Waste,10730.0
2016.0,2,Moratuwa MC,Industrial Waste,5490.0
2016.0,2,Moratuwa MC,MSW,42040.0
2016.0,2,Moratuwa MC,Sanitary Waste,1610.0
2016.0,2,Moratuwa MC,Slaghter House Waste,2300.0
2016.0,2,Moratuwa MC,Soil With Waste,4880.0
2016.0,2,Moratuwa MC,Sorted Organic Waste,72420.0
2016.0,2,Moratuwa MC,Wood Debris,1490.0
2016.0,5,Boralesgamuwa UC,MSW,188950.0
2016.0,5,Homagama PS,MSW,168730.0
2016.0,5,Homagama PS,Sorted Organic Waste,20800.0
2016.0,5,Moratuwa MC,Bulky Waste,55500.0
2016.0,5,Moratuwa MC,Industrial Waste,34690.0
2016.0,5,Moratuwa MC,MSW,232940.0
2016.0,5,Moratuwa MC,Sanitary Waste,950.0
2016.0,5,Moratuwa MC,Saw Dust,4120.0
2016.0,5,Moratuwa MC,Slaghter House Waste,7020.0
2016.0,5,Moratuwa MC,Soil With Waste,7280.0
2016.0,5,Moratuwa MC,Sorted Organic Waste,185300.0
2016.0,6,Boralesgamuwa UC,MSW,157940.0
2016.0,6,Homagama PS,MSW,111210.0
2016.0,6,Homagama PS,Sorted Organic Waste,8990.0
2016.0,6,Moratuwa MC,Bulky Waste,6630.0
2016.0,6,Moratuwa MC,Industrial Waste,28990.0
2016.0,6,Moratuwa MC,Indutrial Sludge Waste,2570.0
2016.0,6,Moratuwa MC,MSW,75290.0
2016.0,6,Moratuwa MC,Sanitary Waste,2740.0
2016.0,6,Moratuwa MC,Slaghter House Waste,7020.0
2016.0,6,Moratuwa MC,Soil With Waste,48790.0
2016.0,6,Moratuwa MC,Sorted Organic Waste,215880.0
2016.0,9,Boralesgamuwa UC,MSW,174580.0
2016.0,9,Homagama PS,MSW,140190.0
2016.0,9,Moratuwa MC,Bulky Waste,31850.0
2016.0,9,Moratuwa MC,Industrial Waste,29060.0
2016.0,9,Moratuwa MC,MSW,172440.0
2016.0,9,Moratuwa MC,Sanitary Waste,1770.0
2016.0,9,Moratuwa MC,Slaghter House Waste,8410.0
2016.0,9,Moratuwa MC,Soil With Waste,7780.0
2016.0,9,Moratuwa MC,Sorted Organic Waste,161040.0
2016.0,10,Boralesgamuwa UC,MSW,190380.0
2016.0,10,Homagama PS,MSW,102040.0
2016.0,10,Homagama PS,Sorted Organic Waste,40920.0
2016.0,10,Moratuwa MC,Bulky Waste,38390.0
2016.0,10,Moratuwa MC,C&D Waste,1910.0
2016.0,10,Moratuwa MC,Industrial Waste,25080.0
2016.0,10,Moratuwa MC,MSW,178480.0
2016.0,10,Moratuwa MC,Sanitary Waste,1040.0
2016.0,10,Moratuwa MC,Slaghter House Waste,4860.0
2016.0,10,Moratuwa MC,Soil With Waste,27580.0
2016.0,10,Moratuwa MC,Sorted Organic Waste,205360.0
2016.0,13,Boralesgamuwa UC,MSW,60580.0
2016.0,13,Homagama PS,MSW,45650.0
2016.0,13,Homagama PS,Sorted Organic Waste,27070.0
2016.0,13,Moratuwa MC,Bulky Waste,5310.0
2016.0,13,Moratuwa MC,Industrial Waste,15180.0
2016.0,13,Moratuwa MC,MSW,148720.0
2016.0,13,Moratuwa MC,Sanitary Waste,1370.0
2016.0,13,Moratuwa MC,Saw Dust,680.0
2016.0,13,Moratuwa MC,Slaghter House Waste,2710.0
2016.0,13,Moratuwa MC,Sorted Organic Waste,45360.0
2016.0,14,Boralesgamuwa UC,MSW,224840.0
2016.0,14,Homagama PS,MSW,93510.0
2016.0,14,Homagama PS,Sorted Organic Waste,29960.0
2016.0,14,Moratuwa MC,Bulky Waste,16450.0
2016.0,14,Moratuwa MC,Industrial Waste,29660.0
2016.0,14,Moratuwa MC,MSW,257800.0
2016.0,14,Moratuwa MC,Polythyne & Regiform,1710.0
2016.0,14,Moratuwa MC,Sanitary Waste,2540.0
2016.0,14,Moratuwa MC,Slaghter House Waste,4210.0
2016.0,14,Moratuwa MC,Soil With Waste,8570.0
2016.0,14,Moratuwa MC,Sorted Organic Waste,181940.0
2016.0,15,Boralesgamuwa UC,MSW,70980.0
2016.0,15,Homagama PS,MSW,77790.0
2016.0,15,Homagama PS,Sorted Organic Waste,9820.0
2016.0,15,Moratuwa MC,Bulky Waste,29140.0
2016.0,15,Moratuwa MC,Industrial Waste,17570.0
2016.0,15,Moratuwa MC,MSW,114650.0
2016.0,15,Moratuwa MC,Slaghter House Waste,3330.0
2016.0,15,Moratuwa MC,Soil With Waste,6320.0
2016.0,15,Moratuwa MC,Sorted Organic Waste,99460.0
2016.0,17,Boralesgamuwa UC,MSW,5560.0
2016.0,17,Moratuwa MC,MSW,8530.0
2016.0,18,Boralesgamuwa UC,MSW,145650.0
2016.0,18,Boralesgamuwa UC,Sorted Organic Waste,15610.0
2016.0,18,Homagama PS,MSW,134250.0
2016.0,18,Homagama PS,Sorted Organic Waste,36400.0
2016.0,18,Moratuwa MC,Bulky Waste,32860.0
2016.0,18,Moratuwa MC,C&D Waste,11440.0
2016.0,18,Moratuwa MC,Industrial Waste,37140.0
2016.0,18,Moratuwa MC,MSW,388920.0
2016.0,18,Moratuwa MC,Polythyne & Regiform,7890.0
2016.0,18,Moratuwa MC,Slaghter House Waste,5850.0
2016.0,18,Moratuwa MC,Soil With Waste,42760.0
2016.0,18,Moratuwa MC,Sorted Organic Waste,196980.0
2016.0,19,Boralesgamuwa UC,MSW,107560.0
2016.0,19,Boralesgamuwa UC,Sorted Organic Waste,18520.0
2016.0,19,Homagama PS,MSW,79770.0
2016.0,19,Homagama PS,Sorted Organic Waste,18300.0
2016.0,19,Moratuwa MC,Bulky Waste,11260.0
2016.0,19,Moratuwa MC,Industrial Waste,41350.0
2016.0,19,Moratuwa MC,MSW,54770.0
2016.0,19,Moratuwa MC,Slaghter House Waste,4720.0
2016.0,19,Moratuwa MC,Soil With Waste,12280.0
2016.0,19,Moratuwa MC,Sorted Organic Waste,157050.0
2016.0,35,Boralesgamuwa UC,MSW,71550.0
2016.0,35,Boralesgamuwa UC,Sorted Organic Waste,9270.0
2016.0,35,Homagama PS,MSW,26550.0
2016.0,35,Homagama PS,Sorted Organic Waste,10760.0
2016.0,35,Moratuwa MC,Bulky Waste,7730.0
2016.0,35,Moratuwa MC,C&D Waste,5230.0
2016.0,35,Moratuwa MC,Industrial Waste,29430.0
2016.0,35,Moratuwa MC,MSW,171560.0
2016.0,35,Moratuwa MC,Sanitary Waste,1580.0
2016.0,35,Moratuwa MC,Slaghter House Waste,1240.0
2016.0,35,Moratuwa MC,Soil With Waste,19290.0
2016.0,35,Moratuwa MC,Sorted Organic Waste,63150.0
2016.0,36,Boralesgamuwa UC,MSW,168850.0
2016.0,36,Boralesgamuwa UC,Sorted Organic Waste,7840.0
2016.0,36,Homagama PS,MSW,127630.0
2016.0,36,Homagama PS,Sorted Organic Waste,63400.0
2016.0,36,Moratuwa MC,Bulky Waste,19810.0
2016.0,36,Moratuwa MC,Industrial Waste,50380.0
2016.0,36,Moratuwa MC,MSW,180400.0
2016.0,36,Moratuwa MC,Polythyne & Regiform,1780.0
2016.0,36,Moratuwa MC,Sanitary Waste,1760.0
2016.0,36,Moratuwa MC,Slaghter House Waste,4340.0
2016.0,36,Moratuwa MC,Soil With Waste,40320.0
2016.0,36,Moratuwa MC,Sorted Organic Waste,192490.0
2016.0,37,Boralesgamuwa UC,MSW,16050.0
2016.0,37,Boralesgamuwa UC,Sorted Organic Waste,4210.0
2016.0,37,Homagama PS,MSW,16920.0
2016.0,37,Moratuwa MC,Bulky Waste,1680.0
2016.0,37,Moratuwa MC,Industrial Waste,6020.0
2016.0,37,Moratuwa MC,MSW,19020.0
2016.0,37,Moratuwa MC,Soil With Waste,2090.0
2016.0,37,Moratuwa MC,Sorted Organic Waste,40460.0
2016.0,39,Boralesgamuwa UC,MSW,39760.0
2016.0,39,Boralesgamuwa UC,Sorted Organic Waste,1350.0
2016.0,39,Homagama PS,MSW,30470.0
2016.0,39,Homagama PS,Sorted Organic Waste,9080.0
2016.0,39,Moratuwa MC,Bulky Waste,5210.0
2016.0,39,Moratuwa MC,Industrial Waste,15890.0
2016.0,39,Moratuwa MC,MSW,139750.0
